	pex3Δ-1	pex3Δ-2	pex3Δ-3	pex3Δmsp1Δ-1	pex3Δmsp1Δ-2	pex3Δmsp1Δ-3	log$_2$(Fold Change)	p-val	padj	-log$_1$$_0$(p-value)	Cohen's $\mathit{d}$
YSP1	2682.88	3187.01	2736.69	2837.4	3402.07	2235.88	-0.022167119867663534	0.9122288713465532	0.999944336130877	0.039896186789148184	0.09582710013369669
KEL1	1960.04	1671.27	1669.01	1788.73	1658.83	1373.29	-0.13679192196191545	0.36401672887261705	0.999944336130877	0.4388786573121495	0.8355153656306049
YAP1801	300.279	394.263	393.124	322.869	408.174	318.312	-0.05173277380521056	0.7798069179297895	0.999944336130877	0.10801291635833427	0.2441601587698998
YHR162W	66.5099	63.3239	59.2019	100.312	54.2601	81.4328	0.32015809576169696	0.3116665191875405	0.999944336130877	0.5063098493531955	0.9446740145681588
SOL3	646.801	772.963	884.026	874.251	976.271	872.352	0.2411210085946714	0.14244042629940507	0.999944336130877	0.8463667352280408	1.4881753622969027
DNA2	276.021	147.222	234.925	159.825	132.349	145.482	-0.588658535531362	0.13110498645753127	0.999944336130877	0.8823807900047561	1.5466528706441753
THP2	193.219	269.219	394.738	281.036	285.769	356.773	0.1076423512636004	0.7455879713593316	0.999944336130877	0.127501107111165	0.28389955008019346
MTG2	1309.63	1152.43	1365.42	1284.96	1181.64	1236.12	-0.047809382215953385	0.5864836737198985	0.999944336130877	0.2317440730830591	0.48230260312342554
DBP8	1331.14	1077.03	924.273	1179.14	1326.96	998.58	0.07270252399213432	0.7247883590755884	0.999944336130877	0.1397887905379697	0.3084525334645437
NMD3	471.073	448.979	522.612	566.969	472.837	443.073	0.039665549804954785	0.7720586248878146	0.999944336130877	0.11234972103912366	0.253092847384335
ENO2	5151.23	5330.23	6139.18	5409.56	5575.86	6164.64	0.04523768763652232	0.6669639218239203	0.999944336130877	0.17589765780243388	0.3786198568886664
FMO1	23.0451	45.0488	33.2084	33.5517	41.4537	36.3919	0.13704733575469205	0.644999811133733	0.999944336130877	0.19044041253308822	0.40613449890064857
STB5	296.641	120.905	101.101	271.261	167.741	192.51	0.2840571986640716	0.6172198862085818	0.999944336130877	0.20956008984880778	0.4417353083825589
OYE2	3159.24	2837.0	3405.67	3647.26	3248.24	3623.77	0.16200881471007472	0.14981284195683453	0.999944336130877	0.8244509573178285	1.4527624460724005
SVP26	642.796	888.432	726.42	838.208	726.376	714.793	0.0138189938234289	0.9339739826634204	0.999944336130877	0.02966522156764468	0.07199640822346773
GND1	7993.59	5161.49	5621.37	7777.29	7453.86	4844.88	0.0965496837648212	0.7515688157694944	0.999944336130877	0.12403124802360659	0.27689781495006044
KOG1	2084.14	1800.24	2172.24	1900.71	2090.61	2044.01	-0.005080240847699759	0.9577670289027069	0.999944336130877	0.018740117608802877	0.0460078430559681
GPI16	2133.51	1741.0	2426.69	2063.27	1929.81	2225.69	-0.018997341140511003	0.9050340582818661	0.999944336130877	0.04333507709804509	0.10373317200513685
PTH1	468.738	821.732	719.215	709.786	707.279	656.378	0.04505899768331695	0.8512545432335594	0.999944336130877	0.06994055719839541	0.16327975231461372
ERG9	4974.04	5211.18	4034.52	4048.56	4053.84	2580.7	-0.41256474026715984	0.12440887461380423	0.999944336130877	0.905148638468891	1.5838233393369878
CTF8	198.755	183.094	223.0	235.092	192.21	281.032	0.2278547734073307	0.2876524042572318	0.999944336130877	0.5411319917018047	1.00051119263142
EGD2	3155.64	2501.4	2815.56	3412.83	3068.42	3738.4	0.2704691233703299	0.09756008697472346	0.999944336130877	1.0107278211850226	1.7586058484115883
MDM31	455.073	456.795	507.614	506.738	487.044	537.082	0.10898156652693577	0.17511857960356686	0.999944336130877	0.7566677740122738	1.3439157996310953
NVJ1	2138.96	1649.46	2332.49	1583.89	1855.04	1635.32	-0.270551554972667	0.18731921502148136	0.999944336130877	0.7274176708373918	1.2971958247836541
UTP9	154.745	181.084	154.988	181.946	193.611	126.222	0.031866874409979234	0.8791581992781602	0.999944336130877	0.05593296919057283	0.13227416966592406
RIX1	223.586	175.707	193.107	295.679	198.091	207.804	0.2440236425519695	0.3453301420109968	0.999944336130877	0.46176551276629235	0.8727519039198953
AIM18	1402.32	1485.67	1575.68	1532.58	1341.56	1832.13	0.07635371836471774	0.6213071321709152	0.999944336130877	0.20669366096165717	0.4364372847610725
AIM46	5882.17	5777.24	5504.57	5925.77	4635.82	5675.83	-0.08006170743774609	0.4938624841476569	0.999944336130877	0.30639396340411323	0.614033169579114
RPN10	763.347	586.088	899.154	741.097	655.577	708.96	-0.0947652977551302	0.638894195414509	0.999944336130877	0.19457105757282186	0.4138790684956526
PPX1	68.926	86.5653	73.1357	83.0456	96.0275	54.5629	0.031266799685280004	0.9065076013917821	0.999944336130877	0.04262854983800959	0.10211300227959114
YHR202W	748.001	749.258	848.18	851.783	842.029	902.721	0.1467285813029999	0.09327758958995948	0.999944336130877	1.0302226851548004	1.7913713114210403
RPS4B	10374.6	10870.6	12439.1	12853.1	11009.8	9190.13	-0.027293787805977025	0.8721501165651315	0.999944336130877	0.05940875682796625	0.14003692763477732
MNL1	149.608	148.403	116.982	157.745	144.736	100.762	-0.04143751215892015	0.8562692700430201	0.999944336130877	0.06738964174281183	0.1576876226457348
SCH9	1391.85	769.508	1115.58	1131.16	792.96	1308.07	-0.019836369706150207	0.9524443780572358	0.999944336130877	0.02116037734069509	0.05181543149543665
SKN7	347.261	227.378	219.189	426.357	258.523	344.037	0.37422825328380943	0.2861993904735147	0.999944336130877	0.5433312955038141	1.0040289378170557
BAT1	8325.92	12322.6	13019.1	8981.64	10959.3	11522.1	-0.09770366655092388	0.6795795899082524	0.999944336130877	0.16775967295091387	0.363045762656591
CRG1	265.585	407.094	302.182	325.011	363.071	390.084	0.1453108871751117	0.4993758813599197	0.999944336130877	0.30157243684498836	0.6057140160024606
IMD2	5319.79	2938.53	4898.89	6144.03	3879.29	5666.13	0.2539411824080775	0.4489387973800625	0.999944336130877	0.3478128611610907	0.6846242686416086
INP51	206.383	242.98	187.485	210.567	228.544	175.698	-0.05081079328807889	0.7603547914833603	0.999944336130877	0.11898371294413407	0.2666566279242231
EPS1	7012.13	5391.31	6362.66	5799.71	6037.74	7244.99	0.024116796940834663	0.8789171438964909	0.999944336130877	0.05605206422612354	0.13254093208920237
YIA6	746.301	961.621	1038.61	1067.31	895.926	1024.25	0.1213208514548915	0.47302730487321176	0.999944336130877	0.32511378946619596	0.6461235358950199
FAA3	6574.32	8336.13	7478.03	7174.65	8867.65	8603.82	0.13860395928360564	0.3618083737088582	0.999944336130877	0.4415213860293659	0.8398264444993854
DOT5	2593.85	1637.91	2951.73	3237.45	2142.91	4068.79	0.39549962932860294	0.33008957414416096	0.999944336130877	0.48136819261354136	0.9044831893745979
PDR11	578.617	779.927	835.316	686.891	818.78	963.279	0.1704261561356344	0.45739824976509225	0.999944336130877	0.3397055015544054	0.6709217402816304
MNT3	779.247	607.365	610.23	637.391	629.365	640.339	-0.06634347231323791	0.6269548878942326	0.999944336130877	0.20276370740444644	0.4291515305512061
SNL1	389.536	337.881	206.689	335.093	347.966	210.795	-0.06354706837714179	0.8569682274864352	0.999944336130877	0.0670352794573265	0.15690892036432014
VID28	255.572	193.135	222.235	260.503	168.435	218.125	-0.05228187295732334	0.8166149648924088	0.999944336130877	0.08798266566866124	0.2021863225991845
HIS6	484.233	350.188	410.058	414.691	313.837	468.824	-0.05569454463408988	0.8054815323736062	0.999944336130877	0.0939444123896166	0.2148070214388465
RPB3	290.824	258.295	284.114	421.863	200.134	340.749	0.20843524583791598	0.5459944222315105	0.999944336130877	0.2628117939371119	0.5379395435182268
TIM44	13988.7	12127.3	10973.5	13195.5	11706.6	12087.1	-0.003906720852960529	0.9745591543526433	0.999944336130877	0.011191794689784956	0.02770312674564056
YIL024C	230.529	149.32	169.06	298.697	274.197	257.255	0.5968033088826373	0.02629282142118953	0.999944336130877	1.580162808267625	2.808779572575001
IRR1	95.0085	97.8636	106.2	108.314	100.193	118.056	0.12686801117181012	0.21102059351863922	0.999944336130877	0.6756751597966775	1.214782684393511
KRE27	1077.0	951.878	719.163	998.214	859.032	781.999	-0.05827824726874045	0.7818528259607346	0.999944336130877	0.10687498976436158	0.24180751709085085
SSM4	1236.59	1347.53	1273.9	1281.37	1341.91	1204.88	-0.011209493049656623	0.8556790334445903	0.999944336130877	0.06768910932293687	0.15834533832504702
BCY1	4264.88	3734.11	4531.65	3904.41	3687.76	4757.62	-0.020973591965272428	0.8880470169689164	0.999944336130877	0.051564040224093846	0.12244934921096894
CAP2	401.714	361.558	315.488	364.69	434.908	249.14	-0.0407196301331226	0.8748253842818701	0.999944336130877	0.05807862378986507	0.13707176279840882
CKA1	147.845	213.006	220.912	236.892	160.475	168.717	-0.03941539687696986	0.88358796862445	0.999944336130877	0.05375020633114264	0.12737507649028196
CST6	677.367	361.877	464.819	584.151	393.128	531.943	0.004940037857832811	0.9881662384895882	0.999944336130877	0.005169988220480618	0.012883635997290496
NOT3	156.596	107.365	140.468	133.161	121.697	125.139	-0.08989842207751769	0.6133445860494895	0.999944336130877	0.21229546386060988	0.44677868387608216
TED1	6889.12	6975.69	7559.38	6764.32	7917.32	7958.5	0.07964221905762289	0.4133221845652703	0.999944336130877	0.38371128386488734	0.7447135538437816
GVP36	4452.2	4847.6	3402.77	3597.09	4732.96	2959.83	-0.1700902626071229	0.5234576629996311	0.999944336130877	0.2811184380905356	0.5701569867231958
PKP1	454.224	661.777	561.522	540.365	599.592	502.892	-0.03013266367505144	0.8698981192558679	0.999944336130877	0.06053160811230549	0.14253473146280993
CBR1	10003.8	9838.35	10236.0	9325.44	10468.5	9226.71	-0.05163600167949068	0.4433546187570363	0.999944336130877	0.35324876280486917	0.6937829140979632
AGE2	365.789	404.039	353.909	371.711	283.037	454.955	-0.018130819436061953	0.9324996111424152	0.999944336130877	0.030351340622479652	0.07360948855553635
SYG1	1597.58	1264.94	1489.1	1651.12	1200.72	1656.63	0.051085341275389634	0.7859360290170532	0.999944336130877	0.1046128017666074	0.2371194438129817
NEO1	2272.87	1657.99	1814.74	1791.36	1793.45	1919.15	-0.06198757281562849	0.6922895612564851	0.999944336130877	0.15971221688327072	0.34751274717487884
MMF1	8970.03	14513.6	10624.9	10332.0	12030.9	8501.53	-0.14418743130335004	0.6057870104306595	0.999944336130877	0.21768004324939633	0.4566718046003136
RHR2	1030.83	1411.52	1294.94	1233.13	1262.84	1252.98	0.004494068525553606	0.9741987737545683	0.999944336130877	0.011352421419924928	0.02809574581148204
RGI2	494.133	789.656	525.734	618.247	553.582	468.707	-0.14144219247619713	0.6142276742799314	0.999944336130877	0.21167062013602203	0.4456276809408754
ARC15	533.894	536.218	418.578	574.29	649.877	384.84	0.11212723949632697	0.671783781985766	0.999944336130877	0.17277048498245867	0.3726507449910662
YRB2	1605.53	1711.32	1305.89	1644.08	1649.25	1436.52	0.03304620906173437	0.811516982029917	0.999944336130877	0.09070238757562221	0.207957725680327
SEE1	88.57	235.754	103.436	81.1378	173.773	117.243	-0.2009026147054986	0.7486584545344634	0.999944336130877	0.1257162666008945	0.28030182883154525
FIS1	1738.7	1562.52	1442.08	1544.32	1093.31	1328.31	-0.25822826613440647	0.17234182596731842	0.999944336130877	0.7636093100017399	1.3550221564062064
SEC6	835.282	1578.11	883.67	932.503	1267.67	497.608	-0.28940777840559356	0.5748648442934488	0.999944336130877	0.24043424970540134	0.49799600044737213
MAM33	2696.89	2612.97	2668.31	2401.02	2920.89	2871.79	0.03845720676932184	0.6901347910031574	0.999944336130877	0.1610660784339746	0.3501353868796205
SER33	301.53	262.479	390.704	321.214	273.804	406.244	0.06868052400754485	0.7889936944077623	0.999944336130877	0.10292646763323726	0.23361509296387592
RPN2	2091.93	1929.83	2444.99	2140.97	2078.76	2085.51	-0.03648955215465709	0.7432511476170658	0.999944336130877	0.12886441155003542	0.2866421184960681
SEC28	38.1362	40.7108	27.6472	38.1827	40.727	22.297	-0.07347005773862768	0.8140038008240279	0.999944336130877	0.08937356725693114	0.20514083413724105
YIL077C	998.309	799.305	889.474	762.816	882.672	826.015	-0.12065491156834313	0.34477956088750816	0.999944336130877	0.46245848779185705	0.8738760433804946
THS1	1875.43	1827.12	2924.53	2433.87	2131.47	2690.48	0.130765331130808	0.6219068556719081	0.999944336130877	0.20627465565782488	0.4356617091155041
CAB2	442.152	519.776	458.928	441.514	516.638	408.619	-0.05598880640385582	0.673473738754558	0.999944336130877	0.17167933436763907	0.37056344128142704
KTR7	33.6043	34.5897	37.9078	38.7697	30.2374	39.3114	0.02983053410086904	0.8294453700778824	0.999944336130877	0.08121221271981707	0.18771511886943051
AIM19	1668.6	2986.46	2857.61	2722.68	2740.5	2587.89	0.09985480030257571	0.6926663219841274	0.999944336130877	0.15947592761076862	0.3470546205511958
AVT7	126.342	125.602	109.091	131.638	99.4753	118.787	-0.045194802286337266	0.7508650913999878	0.999944336130877	0.12443808606333571	0.2777203659041393
UTP25	182.594	112.023	149.426	192.333	132.549	166.881	0.1472638010946176	0.5840849470767913	0.999944336130877	0.23352398616867032	0.4855256115326614
RSM25	4595.64	4095.3	4436.8	4133.62	3862.76	4181.3	-0.10837926309625547	0.1495585406544163	0.999944336130877	0.8251887812072157	1.4539527093930915
LYS12	7444.79	10241.9	9006.38	8166.62	9127.74	8047.91	-0.07491948325254164	0.635289819752439	0.999944336130877	0.1970281039922434	0.41847154884874754
PRK1	466.546	387.158	333.936	386.607	387.374	424.184	0.012729006611658333	0.9350922714478527	0.999944336130877	0.029145532439302735	0.07077314504998418
YIL096C	30.0678	36.5721	21.768	38.6699	35.4971	26.6983	0.1901827416818688	0.4983671066836293	0.999944336130877	0.30245062978631504	0.6072309775306702
FYV10	156.165	110.528	110.946	151.633	119.368	119.283	0.047516555396428184	0.8316749534613704	0.999944336130877	0.08004637743606607	0.18520796307888848
FMC1	1089.91	1166.18	994.025	1037.09	927.997	891.235	-0.186332139454925	0.11891051171249047	0.999944336130877	0.9247797519671564	1.6160093787278322
SLM1	3939.83	3195.35	3569.95	3435.51	3570.24	3434.63	-0.03612809266016646	0.7083118258025302	0.999944336130877	0.14977550726569502	0.32814290691336423
MOB1	205.963	263.374	121.02	203.579	232.338	153.657	-0.001914739731105476	0.9958623068094214	0.999944336130877	0.0018007052778711407	0.004504578354053742
PFK26	3900.8	3240.97	3956.6	3658.09	3662.39	4436.9	0.08321880181156786	0.5601911922861331	0.999944336130877	0.2516637237373724	0.5181217089113265
YIL108W	4444.54	5002.7	6142.52	5000.16	5630.47	5912.89	0.08566751414894506	0.6054342549879537	0.999944336130877	0.217933010648391	0.4571354661635076
SEC24	3928.88	5685.49	3986.79	4112.53	6322.05	2962.28	-0.02183480292109584	0.955302060688642	0.999944336130877	0.01985928543362281	0.048697006667493034
HPM1	146.011	159.798	130.138	144.204	126.768	161.387	-0.011923030058985146	0.9319793431259781	0.999944336130877	0.030593713467715153	0.07417878852181052
COX5B	3598.51	3932.57	3697.22	3658.16	3053.79	5521.99	0.12374958997089706	0.6777917066879595	0.999944336130877	0.16890374939904015	0.36524322621255295
HOS4	123.363	59.3209	55.7465	107.169	76.4233	51.0867	-0.022879442285663232	0.9656658792408966	0.999944336130877	0.015173113649286469	0.037394588198158996
POR2	723.247	788.03	1006.09	796.858	647.234	1015.18	-0.03368424988751386	0.8943239774913792	0.999944336130877	0.048505125333359767	0.11552477255796194
NUP159	568.825	453.601	431.534	510.874	541.773	384.813	-0.016465768773760492	0.9358048961952681	0.999944336130877	0.028814686879439628	0.06999372941605975
HIS5	171.318	410.454	256.548	202.669	309.133	215.763	-0.2044249057159067	0.6590252496739148	0.999944336130877	0.1810979456730941	0.38850422683930663
RHO3	1405.67	1767.64	1438.65	1669.18	1786.54	1338.51	0.05591912258113344	0.7487436539655086	0.999944336130877	0.12566684548335488	0.2802020941872637
RPI1	170.447	86.7629	115.577	122.537	102.17	141.243	-0.026704617981511768	0.9368213728474835	0.999944336130877	0.02834320973347106	0.06888212077680911
SIM1	615.527	885.964	700.221	698.927	969.473	781.651	0.15418601432412088	0.5046853506966682	0.999944336130877	0.29697930117860877	0.59776736163072
AYR1	11818.5	15740.0	14958.3	14778.5	13567.2	16281.2	0.06988057607798173	0.6491491501429845	0.999944336130877	0.1876555071409866	0.400895822530837
KGD1	32497.2	35093.0	36919.6	31695.7	33036.7	35899.9	-0.05454478973768203	0.508925456824434	0.999944336130877	0.29334582485501093	0.5914657701148527
STH1	4140.77	2386.91	1979.8	4059.04	3292.92	3178.41	0.3077523687462323	0.40101166602430377	0.999944336130877	0.3968429929252434	0.7664806435068012
MET18	58.4214	92.6887	69.8493	82.4927	97.572	69.6276	0.1763700250117232	0.4993748195094727	0.999944336130877	0.30157336031025217	0.6057156115695376
TAO3	1263.91	1061.0	1502.77	1332.75	1050.43	1608.34	0.06046801658314008	0.803580865284916	0.999944336130877	0.09497041313846274	0.21696780674545776
ASG1	307.169	282.215	153.914	270.28	246.389	187.823	-0.07735740233085882	0.8205841450566065	0.999944336130877	0.08587687852307586	0.19770144468797318
RPL16A	6741.28	4529.67	4708.47	6095.54	4638.32	3614.81	-0.15529802666122514	0.619162238379931	0.999944336130877	0.20819553837701602	0.4392148795170433
FLX1	558.417	620.495	682.627	668.728	550.397	699.659	0.04369647306990981	0.7583367107950518	0.999944336130877	0.12013791947195442	0.269004379310392
VHS2	91.0986	84.5693	81.3471	78.7607	81.1636	102.345	0.029196381496281527	0.837887325100073	0.999944336130877	0.0768143791947182	0.17823343912774212
OM45	50081.4	49747.9	37542.9	43335.8	48807.7	42692.8	-0.026881131183186257	0.8619112579909436	0.999944336130877	0.06453744664491301	0.1514069239636222
CCT2	1995.46	1907.11	2085.69	1944.89	1840.71	1886.17	-0.0783378321000181	0.15207848334779936	0.999944336130877	0.8179322272641685	1.442252057555364
ATG32	643.556	729.135	699.542	718.831	759.171	745.7	0.10177723688537156	0.1430074811873202	0.999944336130877	0.8446412425811908	1.485382704637383
SLN1	200.268	205.569	214.716	228.202	227.96	241.309	0.16857879980254908	0.013687860606311743	0.999944336130877	1.863664426188893	3.429875011268313
MLP2	685.831	522.472	539.869	604.199	624.878	470.413	-0.04074526348922645	0.8301878478100908	0.999944336130877	0.08082362806138646	0.1868799651108238
IMP2'	110.289	145.242	135.133	125.128	159.325	99.0511	-0.026686314640951246	0.9121115820233465	0.999944336130877	0.039952029552302294	0.09595589215969519
GUT2	44461.7	55435.4	57354.7	49551.8	46487.4	69257.8	0.07198401001322413	0.7596767240509501	0.999944336130877	0.11937117986278394	0.2674451629458324
